0009357,孟子會箋 / 溫晉城,0,1994/9/6
0009358,大學中庸今釋 / 陳槃,0,1994/9/6
0009359,諸子通考 / 蔣伯潛,27,1994/8/12
0009360,哲學大綱 / 正中書局 編委會,27,1994/8/12
0009361,生之原理 / 陳立夫,27,1994/7/5
0009362,中國文化之精神價值 / 唐君毅,27,1994/8/12
0009363,中國文化史 / 柳詒徵,27,1994/7/6
0009364,中國文化史 / 柳詒徵,27,1994/7/6
0009365,中國文化史 / 柳詒徵,27,1994/7/6
0009366,中國文化史導論 / 錢穆,27,1994/7/6
0009367,清代史 / 孟森,27,1994/7/6
0009368,中西文化交通小史 / 劉伯驥,27,1994/7/6
0009369,中國通史 / 羅香林,27,1994/7/6
0009370,中國通史 / 羅香林,27,1994/7/6
0009371,臺灣史概說 / 郭廷以,27,1994/7/6
0009372,俄帝侵略中國史 / 吳相湘,27,1994/7/6
0009373,"中國美術史導論 / 席爾柯 (Sinlrock, Arnall)",27,1994/7/19
0009374,美學原理 / 納布爾斯,27,1994/7/5
0009375,文心雕龍校釋 / 劉永濟,27,1994/7/6
0009376,現代國樂 / 高子銘,27,1994/7/19
0009377,宋詞舉 / 陳匪名,27,1994/7/6
0009378,怡愉齋詩集 / 繆平,27,1994/7/6
0009379,樂學通論 / 康謳,27,1994/7/19
0009380,樂學通論 / 康謳,27,1994/7/19
0009381,中華民族偉人 / 劉君章,27,1994/7/5
0009382,五忠集 / 胡懷琛,27,1994/7/5
0009383,王陽明全書 / 明 王守仁,27,1994/7/6
0009384,王陽明全書 / 明 王守仁,27,1994/7/6
0009385,王陽明全書 / 明 王守仁,27,1994/7/6
0009386,王陽明全書 / 明 王守仁,27,1994/7/6
0009387,亭林學術述評 / 何貽焜,27,1994/7/5
0009388,曾國藩評傳 / 何貽焜,27,1994/7/5
0009389,中國政治思想史綱 / 謝扶雅,27,1994/7/9
0009390,西洋政治思想史 / 國立編譯館,27,1994/7/9
0009391,中華民國外交史 / 張忠紱,27,1994/7/6
0009392,公務職位分類的理論與實務,0,2005/4/15
0009393,民主國家的憲法問題 / 杜光塤,27,1994/7/12
0009394,國際情勢研究 / 張廷休,27,1994/7/12
0009395,歐美經濟學史 / 趙迺搏,27,1994/7/5
0009396,中國經濟問題探原,0,2005/4/15
0009397,馬克思主義批評 / 趙蘭,27,1994/7/5
0009398,土地金融論 / 杉木正幸,27,1994/7/5
0009399,土地金融論 / 杉木正幸,27,1994/7/5
0009400,農場管理學 / 趙清源,0,1994/9/6
0009401,銀行學,0,2005/4/15
0009402,統計學 / 韋從序,27,1994/7/8
0009403,中國憲法論 / 劉宗祿,27,1994/7/12
0009404,中國法制史論略,0,2005/4/15
0009405,民法總則 / 李宜琛,0,1995/3/8
0009406,民法親屬編,0,2005/4/15
0009407,民法物權論,0,2005/4/15
0009408,民事訴訟法要論 / 吳學義,0,1995/3/8
0009409,刑法總論,0,2005/4/15
0009410,刑事訴訟法論 / 陳樸生,0,1995/3/8
0009411,中國行政法總論,0,2005/4/15
0009412,勞工立法新論 / 陳國鈞,27,1994/7/5
0009413,中國新聞法概論 / 呂光,27,1994/7/6
0009414,國際法原理 / 雷崧生,27,1994/7/12
0009415,國際法原理 / 雷崧生,27,1994/7/12
0009416,名理論叢 / 陳大齋,27,1994/8/12
0009417,教育心理學,0,2005/4/15
0009418,變態心理學 / 正中書局委會,27,1994/7/5
0009419,"現代心理學體系 / 麥菲 (Murphy, Gardner)",27,1994/7/5
0009420,中國教育史 / 王鳳喈,27,1994/7/7
0009421,教育行政 / 劉真,27,1994/7/7
0009422,"微積分學 / 范恩 (Fine, Henry B.)",27,1994/7/12
0009423,微分幾何學 / 蘇步青,27,1994/7/12
0009424,微分方程式 / 沈璿,27,1994/7/12
0009425,中國算學史論叢,0,2005/4/15
0009426,相對論 / 田渠,27,1994/7/6
0009427,普通物理學 / 正中書局 編委會,27,1994/7/6
0009428,普通物理學 / 正中書局 編委會,27,1994/7/6
0009429,"普通化學原理 / 布林克利 (Brinkley, Stuart R.)",27,1994/7/6
0009430,應用化學概論 / 阿藤質原育,0,1994/8/31
0009431,普通生物學 / 鄭作新,27,1994/7/6
0009432,普通生物學 / 鄭作新,27,1994/7/6
0009433,遺傳學 / 郝欽銘,27,1994/7/19
0009434,生理學大綱,27,1994/7/19
0009435,衛生學 / 經利彬,27,1994/7/7
0009436,地學通論 / 黃廈千,27,1994/7/12
0009437,中國地理概論 / 何敏求,27,1994/7/6
0009438,社會安全制度 / 王金標,27,1994/7/5
0009439,"氣候學 / 密勒 (Miller, A. Austin)",27,1994/7/12
0009440,中國氣候總論 / 正中書局 編委會,27,1994/7/6
0009441,棉作學. 上冊 / 孫逢吉,0,1994/9/6
0009442,棉作學. 下冊 / 孫逢吉,0,1994/9/6
0009443,林政學 / 李順卿,0,1994/9/6
0009444,應用力學,0,2005/4/15
0009445,材料力學 / 鐵木生可,0,1994/9/6
0009446,普通水力學 / 劉德潤,0,1994/8/31
0009447,普通水力學 / 劉德潤,0,1994/8/31
0009448,,0,1994/8/31
0009449,"電工原理及實用 / 華來斯(Wallace,G.A.)",0,1994/8/31
0009450,交流電路 / 薩本棟,0,1994/8/31
0009451,現代國防,0,2005/4/15
0009629,各國教育制度 / 黃龍先,91.8,1994/7/7
0009890,國父革命綠起詳注 / 許師順,0,1994/8/31
0009891,總裁思想體系研究 / 周開慶,0,1994/9/6
0009892,國學入門 / 蔣梅備注,0,1994/8/31
0009893,孟子分類選注 / 孫云遐,0,1994/9/6
0009894,詩經選注 / 屈夢里,0,1994/8/31
0009895,孔子學說論集 / 陳大齊,27,1994/8/12
0009896,墨經哲學 / 楊寬,27,1994/8/12
0009897,中國先賢學說,0,2005/4/15
0009898,重編宋元學案 / 陳叔諒,27,1994/7/5
0009899,重編宋元學案 / 陳叔諒,27,1994/7/5
0009900,重編宋元學案 / 陳叔諒,27,1994/7/5
0009901,重編宋元學案 / 陳叔諒,27,1994/7/5
0009902,重編明儒學案 / 李心莊,27,1994/7/5
0009903,重編明儒學案 / 李心莊,27,1994/7/5
0009904,劉蕺山黃黎洲學案會輯 / 蘇德用,27,1994/7/5
0009905,中國哲學概論 / 宇野哲人,27,1994/8/12
0009906,中國名學 / 虞愚,27,1994/7/5
0009907,理則學 / 牟宗三,27,1994/7/5
0009908,先民浩氣詩選注 / 張長弓,0,1994/7/6
0009909,唐詩集解 / 許文雨,27,1994/7/6
0009910,唐詩集解 / 許文雨,27,1994/7/6
0009911,唐詩集解 / 許文雨,27,1994/7/6
0009912,聲韻學大綱 / 葉光球,27,1994/7/9
0009913,胡林翼集,0,2005/4/15
0009914,國文比較文法 / 周遲明,27,1994/7/9
0009915,中國文學史提要 / 羊達之,27,1994/7/6
0009916,史料與史學,27,1994/7/6
0009917,中西文化交流,27,1994/7/6
0009918,早期中外關係,27,1994/7/6
0009919,太平軍,27,1994/7/6
0009920,自強運動,27,1994/7/6
0009921,第一次中日戰爭,27,1994/7/6
0009922,維新與保守,27,1994/7/6
0009923,中華民國之建立,27,1994/7/6
0009924,第二次中日戰爭,27,1994/7/6
0009925,俄帝之侵略,27,1994/7/6
0009926,東北史論叢 / 姚從吾,27,1994/7/6
0009927,東北史論叢 / 姚從吾,27,1994/7/6
0009928,劉永福歷史草 / 羅香林,27,1994/7/5
0009929,第二次世界大戰史 / 科馬格,27,1994/7/5
0009930,地學通論 / 鄒豹君,27,1994/7/6
0009931,中國地理 / 王益,27,1994/7/6
0009932,中國地理 / 王益,27,1994/7/6
0009933,各國教育制度 / 黃龍先,27,1994/7/7
0009934,社會教育 / 相菊潭,27,1994/7/7
0009935,普通教學法 / 孫邦正,27,1994/7/7
0009936,普通教學法 / 孫邦正,27,1994/7/7
0009937,家政學 / 王德瓊,0,1994/9/6
0009938,中國母親底書,0,2005/4/15
0009939,民族主義與國民教育,0,2005/4/15
0009940,體育史 / 吳文忠,27,1994/7/7
0009941,體育行政 / 江良規,27,1994/7/7
0009942,新聞採訪學 / 王洪鈞,27,1994/7/6
0009943,自由與文化 / 杜威,27,1994/7/9
0009944,世界之新希望 / 羅肅,27,1994/7/9
0009945,經濟計劃與自由 / 吳頓,27,1994/7/9
0009946,權力論 / 羅素,27,1994/7/9
0009947,"蘇維埃帝國主義的威脅 / 阿姆斯特朗 (Armstrong, Willis L.)",27,1994/7/9
0009948,心理作戰政策論,0,2005/4/15
0009949,現代國際關係與國際組織,0,2005/4/15
0009950,美國國家基本問題對話 / 貝爾德,27,1994/7/9
0009951,經濟學 / 臧啟芳,27,1994/7/5
0009952,農業經濟學 / 張德粹,0,1994/9/6
0009953,日本戰後經濟 / 汪漁洋,27,1994/7/5
0009954,運輸學 / 劉志宏,27,1994/7/5
0009955,財政學 / 李超英,27,1994/7/5
0009956,民國財政經濟問題今昔觀 / 賈士毅,0,1994/8/31
0009957,財務行政與管理,0,2005/4/15
0009958,均衡財政 / 池田唐人,0,1994/8/31
0009959,外匯管理論 / 王景陽,27,1994/7/5
0009960,企業人事管理,0,2005/4/15
0009961,會計學,0,2005/4/15
0009962,會計學,0,2005/4/15
0009963,審計學 / 吳恭,0,1994/8/31
0009964,國際公法 / 張道行,27,1994/7/12
0009965,國際私法綱要 / 翟楚,27,1994/7/12
0009966,國際法院成案 / 雷崧生,27,1994/7/12
0009967,民國司法志,0,2005/4/15
0009968,法院組織法,0,2005/4/15
0009969,破產法論,0,2005/4/15
0009970,刑法各論,0,2005/4/15
0009971,刑事審檢實務,0,2005/4/15
0009972,商事法大綱,0,2005/4/15
0009973,戰後日本法律,0,2005/4/15
0009974,優生學與人類遺傳 / 正中書局 編委會,27,1994/7/19
0009975,體溫生理學 / 胡步蟾,27,1994/7/19
0009976,普通動物學 / 飯塚啟,27,1994/7/19
0009977,植物學通論 / 陶秉珍,27,1994/7/19
0009978,稻作學 / 盧守耕,0,1994/9/6
0009979,現代苗圃學 / 熊同龢,0,1994/9/6
0009980,土壤學 / 劉和,0,1994/9/6
0009981,肥料學 / 盛澄淵,0,1994/9/6
0009982,四書通論 / 內野台嶺,0,1994/9/6
0009983,家畜衛生和疾病防治 / 周光宇,0,1994/9/6
0009984,防洪工程學 / 古雲章,0,1994/9/6
0009985,人造衛星六講 / 孫子鐸,27,1994/7/12
0009986,彩色照相 / 張儀尊,27,1994/7/19
0009987,機械原理淺說 / 鍾皎光,0,1994/8/31
0009988,汽車電學 / 陸昌濤,0,1994/8/31
0009989,汽車引擎修理 / 陸昌濤,0,1994/8/31
0009990,中國文化要義 / 梁漱溟,27,1994/7/5
0009991,五十年來的中國俗文學 / 婁子匡,27,1994/7/7
0009992,中國語文論叢 / 周法高,27,1994/7/9
0009993,中國語文論叢 / 周法高,27,1994/7/9
0009994,大小戴記選註 / 王夢鷗,0,1994/8/31
0009995,王陽明傳習錄 / 正中書局編委會,27,1994/7/5
0009996,詩論,27,1994/7/6
0009997,詞學新論 / 蔡德安,27,1994/7/6
0009998,飲水詞箋,0,2005/4/14
0009999,唐律通論,0,2005/4/14
0010000,中國畫史研究 / 莊申,27,1994/7/19
0010001,圖書編目學 / 金敏甫,0,1994/8/31
0010002,,27,1994/7/5
0010003,"近代歐洲文化 / 艾思克爾 (Esikars, Ernest)",27,1994/7/5
0010004,"近代歐洲文化 / 艾思克爾 (Esikars, Ernest)",27,1994/7/5
0010005,"西洋思想史 / 柏任唐 (Brinton, crane)",27,1994/8/12
0010006,世界史綱 / 塞德諾 (Sedillot),27,1994/7/6
0010007,日本近代史 / 栗田元次,27,1994/7/5
0010008,韓國史大觀 / 李丙燾,27,1994/7/5
0010009,故宮文物淺說 / 索予明,0,1994/8/31
0010010,比較倫理學 / 黃建中,0,1994/8/31
0010011,"兒童心理學 / 史狄威Stewart,Robert S.",27,1994/7/7
0010012,"中學教學法 / 波新Bossing, N.L.",27,1994/7/7
0010013,中等教育研究 / 中國教育學會,27,1994/7/7
0010014,職業教育研究 / 中國教育學會,27,1994/7/7
0010015,師範教育研究,27,1994/7/7
0010016,義務教育研究 / 中國教育學會,27,1994/7/7
0010017,英美法總論,0,2005/4/14
0010018,民法債篇總論,0,2005/4/14
0010019,刑事政策學 / 林紀東,27,1994/7/5
0010020,憲法論集 / 田炯錦,0,1994/8/31
0010021,"憲政制度論 / 麥克伊文 (McIlivain, C.H.)",27,1994/7/12
0010022,聯合國憲章概論 / 李恩國,27,1994/7/12
0010023,行政學 / 賽蒙,27,1994/7/9
0010024,行政學 / 賽蒙,27,1994/7/9
0010025,現代西洋政治思潮 / 浦薛鳳,27,1994/7/9
0010026,國際政治 / 李其泰,27,1994/7/9
0010027,美國論 / 程天放,27,1994/7/9
0010028,美國政府及政治 / 羅志淵,27,1994/7/9
0010029,各國政府及政治 / 鄒文海,0,1994/8/31
0010030,各國政府及政治 / 鄒文海,0,1994/8/31
0010031,外交學,0,2005/4/14
0010032,中國外交史 / 黃正銘,27,1994/7/12
0010033,近代國家對外關係 / 杜光塤,27,1994/7/12
0010034,財政學原理 / 道爾頓,27,1994/7/5
0010035,財政學要論 / 李超英,0,1994/8/31
0010036,投資學 / 蔣友文,27,1994/7/5
0010037,土地經濟學 / 張德粹,0,1994/8/31
0010038,土地經濟學 / 張德粹,0,1994/8/31
0010039,,27,1994/7/5
0010040,勞工問題及勞資關係論 / 劉志宏,27,1994/7/5
0010041,中國憲法與三民主義 / 張幼農,0,1994/8/31
0010042,海商法論,0,2005/4/14
0010043,海商法論,0,2005/4/14
0010044,"銀行學新論 / 塞耶斯 (Sayers, R. S.)",27,1994/7/5
0010045,會計學原理,0,2005/4/14
0010046,成本會計 / 蔣友文,0,1994/8/31
0010047,政府會計 / 盛長忠,27,1994/7/5
0010048,政府基金會計 / 趙中桂,27,1994/7/5
0010049,"統計方法大綱 / 亞金 (Arkin, Herbert)",27,1994/7/8
0010050,人口問題要義 / 張德釋,27,1994/7/5
0010051,高等方程式論 / 正中書局 編委會,27,1994/7/12
0010052,,27,1994/7/6
0010053,近代物理學 / 王碩輔,27,1994/7/6
0010054,世界氣候誌 / 甘特魯,27,1994/7/6
0010055,世界氣候誌 / 甘特魯,27,1994/7/6
0010056,化工原理,0,2005/4/15
0010057,生物化學,0,2005/4/15
0010058,普通動物學,0,2005/4/14
0010059,普通動物學,0,2005/4/15
0010060,經濟昆蟲學. 上冊 / 易希陶,0,1994/9/6
0010061,經濟昆蟲學. 下冊 / 易希陶,0,1994/9/6
0010062,"土壤學之新發展 / 拉莰 Laatsch, W.",0,1994/9/6
0010063,"農業動力 / 佛勞斯 Frost, Kenneth R.",0,1994/9/6
0010064,"農用曳引機 / 巴爾格 Barger, E. L.",0,1994/9/6
0010065,蠶桑學 / 尹良瑩,0,1994/9/6
0010066,園藝學說論 / 諶克終,0,1994/9/6
0010067,蔬菜園藝學 / 諶克終,0,1994/9/6
0010068,柑橘栽培學 / 諶克終,0,1994/9/6
0010069,實用營養學 / 鄭集,27,1994/7/7
0010070,電力系統 / 盛慶來,0,1994/8/31
0010071,交流電機 / 余耀南,0,1994/8/31
0010072,"高傳真度雷達原理 = Principles of high resalution redar / 瑞赫捷克(Rihacsek,August W)",0,1994/8/31
0010073,熱工學 / 正中書局編委會,0,1994/9/6
0010074,應用力學. 上冊 / 呂諶,0,1994/9/6
0010075,應用力學. 下冊 / 呂諶,0,1994/9/6
0010076,工程熱力學 / 戈本捷,0,1994/9/6
0010077,材料力學. 上冊 / 石志清,0,1994/9/6
0010078,材料力學. 下冊 / 石志清,0,1994/9/6
0010079,工程材料試驗 / 吳柳生,0,1994/9/6
0010080,工程力學 / 陳亞通,0,1994/9/6
0010081,機構學 / 蔣君宏,0,2005/4/14
0010082,機構學 / 蔣君宏,0,2005/4/14
0010083,高等結構學 / 王達時,0,1994/9/6
0010084,10084,0,1994/9/6
0010085,公路土壤學 / 陳孚華,0,1994/8/31
0010086,灌溉與排水學 / 張建勛,0,1994/8/31
0010087,灌溉與排水學 / 張建勛,0,1994/8/31
0010088,汽車引擎 / 陸昌濤,0,1994/8/31
0010089,衛生工程學 / 宋希尚,0,1994/8/31
0010090,國父思想,0,2005/4/14
0010091,民族英雄及革命先烈傳記 / 沈剛伯,0,1994/8/31
0010092,民族英雄及革命先烈傳記 / 沈剛伯,0,1994/8/31
0010093,民族哲學大綱 / 汪少倫,27,1994/7/5
0010094,孔子學說 / 陳大齊,27,1994/8/12
0010095,論語孟子選註 / 柯樹屏,0,1994/9/6
0010096,史記舊注評議 / 王駿圖,27,1994/7/6
0010097,賦史大要 / 鈴木虎雄,27,1994/7/6
0010098,文心雕龍註訂敘 / 張立齋,27,1994/7/6
0010099,文論講疏 / 許文雨,27,1994/7/6
0010100,漢詩研究 / 方祖燊,27,1994/7/6
0010101,唐代詩學 / 楊啟高,27,1994/7/6
0010102,鼓子曲言 / 張長子,27,1994/7/6
0010103,陸游評傳 / 劉維崇,27,1994/7/5
0010104,中國歷代帝王譜系彙編 / 賈虎臣,27,1994/7/6
0010105,古史考述 / 趙鐵寒,27,1994/7/6
0010106,中國文化創造史 / 吳敏之,27,1994/7/6
0010107,唐代政制史 / 楊樹藩,27,1994/7/9
0010108,宋史新探 / 蔣復璁,27,1994/7/6
0010109,中日民族文化交流史 / 宋越倫,27,1994/7/6
0010110,中菲關係史 / 劉芝田,27,1994/7/12
0010111,中菲關係史 / 劉芝田,27,1994/7/12
0010112,諾貝爾得獎人傳略 / 陳澄之,27,1994/7/5
0010113,諾貝爾得獎人傳略 / 陳澄之,27,1994/7/5
0010114,"現代教育哲學 / 勃羅倍克 (Brubacher, Jahns)",27,1994/7/8
0010115,教育行政 / 雷國鼎,27,1994/7/7
0010116,比較教育 / 穆不曼Mochlman L. H.,27,1994/7/7
0010117,師範教育 / 孫邦正,27,1994/7/7
0010118,教育輔導 / 宗亮東,27,1994/7/7
0010119,學校與社區關係 / 張迺藩,27,1994/7/7
0010120,問題少年研究 / 魏佩蘭,27,1994/7/5
0010121,美國天才教育實施概述,0,2005/4/14
0010122,近三十年中國教育述評 / 張正藩,27,1994/7/7
0010123,"教育人力與經濟成長 / 哈必遜 (Harbison,Frederiek)",27,1994/7/7
0010124,美國中等教育 / 袁立錕,27,1994/7/8
0010125,"新聞學概論 / 龐德 (Bond, F. Fraser)",27,1994/7/6
0010126,中外報業史 / 小野秀雄,27,1994/7/6
0010127,政治行為 / 馬起華,27,1994/7/9
0010129,社會學 / 龍柏德,27,1994/7/5
0010130,"統計方法 / 狄柏特 (Tippett, L.H.C.)",27,1994/8/18
0010131,行政法原論,0,2005/4/14
0010132,行政法原論,0,2005/4/14
0010133,國際公法 / 張道行,27,1994/7/12
0010134,民法總則,0,2005/4/14
0010135,少年法概論,0,2005/4/14
0010136,軍事審判法釋義,0,2005/4/14
